Object type;Object class;Region;Sector;Star name;System;Planet;X;Y;Z;Planet link;Region link;Sector Link;System link;Grid;technicalId
Star;;Outer Rim;Rayter Sector;;Bancar system;Bancar;-134.441;-909.463;;https://starwars.fandom.com/wiki/Bancar;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Rayter_sector;https://starwars.fandom.com/wiki/Bancar_system;J-19;2357
Star;;Outer Rim;Meerian Sector;Bandomeer;Bandomeer system;Bandomeer;319.046;322.255;;http://starwars.wikia.com/wiki/Bandomeer;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Meerian_sector;https://starwars.fandom.com/wiki/Bandomeer_system;O-6;988
Star;;Outer Rim;Albarrio Sector;;Bar Neth system;Bar Neth;-69.886;490.752;;https://starwars.fandom.com/wiki/Bar_Neth;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Albarrio_sector;https://starwars.fandom.com/wiki/Bar_Neth_system;K-5;2359
Star;M9 V;Outer Rim;Albanin Sector;;Barab system;Barab I;904.776;-295.852;;http://starwars.wikia.com/wiki/Barab;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Albanin_sector;https://starwars.fandom.com/wiki/Barab_system;U-12;958
Star;// yellow star;Outer Rim;Varada Sector;Baralou;Baralou system;Baralou;-310.685;-1017.52;;https://starwars.fandom.com/wiki/Baralou;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Varada_sector;https://starwars.fandom.com/wiki/Baralou_system;H-20;2362
Star;;Outer Rim;Carrion Sector;;Baramorra system;Baramorra;-142.019;556.094;;https://starwars.fandom.com/wiki/Baramorra;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Carrion_sector;https://starwars.fandom.com/wiki/Baramorra_system;J-4;2363
Star;;Outer Rim;Dominus Sector;Bari;Bari system;Baros;942.665;256.315;;http://starwars.wikia.com/wiki/Baros;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Dominus_sector;https://starwars.fandom.com/wiki/Bari_system;U-7;889
Star;;Outer Rim;Gordian Reach;;Barison system;Barison;538.749;398.804;;http://starwars.wikia.com/wiki/Barison;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Barison_system;Q-6;616
Star;;Outer Rim;Seitia Sector;;Barkhesh system;Barkhesh;-54.536;-974.433;;http://starwars.wikia.com/wiki/Barkhesh;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Seitia_sector;https://starwars.fandom.com/wiki/Barkhesh_system;K-19;321
Star;;Outer Rim Territories, Greater Tion, Tion Cluster;Allied Tion Sector;;Barseg system;Barseg;710.984;380.643;;http://starwars.wikia.com/wiki/Barseg;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Tion, https://starwars.fandom.com/wiki/Tion_Cluster/Legends;http://starwars.wikia.com/wiki/Allied_Tion_sector;https://starwars.fandom.com/wiki/Barseg_system;S-6;797
StarBarycenter;;Outer Rim Territories, Western Reaches;Trilon Sector;Ubaat I, Ubaat II, Ubaat III;Batuu system;Batuu;-387.826;-555.59;;https://starwars.fandom.com/wiki/Batuu;https://starwars.fandom.com/wiki/Outer_Rim_Territories, https://starwars.fandom.com/wiki/Western_Reaches;http://starwars.wikia.com/wiki/Trilon_sector;https://starwars.fandom.com/wiki/Batuu_system;H-15;2161
Star;;Outer Rim;Shadola Sector;;Baummu system;Baummu;922.834;177.814;;http://starwars.wikia.com/wiki/Baummu;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Shadola_sector;https://starwars.fandom.com/wiki/Baummu_system;U-8;894
Star;;Outer Rim Territories, Western Reaches;Greater Javin, Anoat sector;;Bavva system;Bavva;-65.711;-841.278;;http://starwars.wikia.com/wiki/Bavva;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Western_Reaches/Legends;https://starwars.fandom.com/wiki/Greater_Javin/Legends, https://starwars.fandom.com/wiki/Anoat_sector/Legends;https://starwars.fandom.com/wiki/Bavva_system;K-18;396
Star;;Outer Rim Territories;Sith Worlds, Esstran sector;;Begeren system;Begeren;620.702;504.172;;http://starwars.wikia.com/wiki/Begeren;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends;https://starwars.fandom.com/wiki/Sith_Worlds, https://starwars.fandom.com/wiki/Esstran_sector/Legends;https://starwars.fandom.com/wiki/Begeren_system;R-4;724
Star;;Outer Rim;Belderone Sector;;Belderone system;Belderone;677.801;312.544;;http://starwars.wikia.com/wiki/Belderone;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Belderone_sector;https://starwars.fandom.com/wiki/Belderone_system;R-6;806
Star;;Outer Rim Territories, Tingel Arm;Dalonbian Sector;;Belkadan system;Belkadan;62.096;809.383;;http://starwars.wikia.com/wiki/Belkadan;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Tingel_Arm/Legends;http://starwars.wikia.com/wiki/Dalonbian_sector;https://starwars.fandom.com/wiki/Belkadan_system;L-1;645
Star;;Outer Rim;Ninth Quadrant, Bozhnee sector;;Belsavis system;Belsavis;40.589;-816.717;;http://starwars.wikia.com/wiki/Belsavis;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Ninth_Quadrant, https://starwars.fandom.com/wiki/Bozhnee_sector;https://starwars.fandom.com/wiki/Belsavis_system;L-18;366
Star;;Outer Rim;Anoat Sector;;Bendeluum system;Bendeluum;-89.517;-849.679;;http://starwars.wikia.com/wiki/Bendeluum;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Bendeluum_system;K-18;412
Star;;Outer Rim;Kriz Sector;;Berrol's Donn system;Berrol's Donn;-82.753;-921.214;;http://starwars.wikia.com/wiki/Berrol%27s_Donn;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kriz_sector;https://starwars.fandom.com/wiki/Berrol%27s_Donn_system;K-19;331
Star;;Outer Rim;Subterrel Sector;;Besberra system;Besberra;41.134;-1044.032;;http://starwars.wikia.com/wiki/Besberra;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Subterrel_sector;https://starwars.fandom.com/wiki/Besberra_system;L-20;346
Star;"""G2 V"" // Yellow-whitish star";Outer Rim Territories, Greater Javin;Anoat sector, Ivax Nebula, Ison Corridor;Bespin;Bespin system;Bespin;-95.33;-849.857;;http://starwars.wikia.com/wiki/Bespin;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Javin/Legends;https://starwars.fandom.com/wiki/Anoat_sector/Legends, https://starwars.fandom.com/wiki/Ivax_Nebula/Legends, https://starwars.fandom.com/wiki/Ison_Corridor;https://starwars.fandom.com/wiki/Bespin_system;K-18;382
Star;;Outer Rim;Varada Sector;;Bestal system;Bestal Three;-289.837;-985.451;;https://starwars.fandom.com/wiki/Bestal_Three;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Varada_sector;https://starwars.fandom.com/wiki/Bestal_system;I-19;2400
Star;;Outer Rim;Corva Sector;;Betha system;Betha II;424.894;576.939;;https://starwars.fandom.com/wiki/Betha_II;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Corva_sector;https://starwars.fandom.com/wiki/Betha_system;P-4;643
Star;;Outer Rim;Gordian Reach;;Betshish system;Betshish;485.204;440.78;;http://starwars.wikia.com/wiki/Betshish;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Betshish_system;P-5;581
Star;;Outer Rim;Yarith Sector;;Bettel system ;Bettel;-74.434;-888.603;;http://starwars.wikia.com/wiki/Bettel;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Yarith_sector;https://starwars.fandom.com/wiki/Bettel_system;K-18;427
Star;;Outer Rim Territories, New Territories;Velcar Sector;;Bettok system;Bettok;-119.089;523.815;;https://starwars.fandom.com/wiki/Bettok;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;http://starwars.wikia.com/wiki/Velcar_sector;https://starwars.fandom.com/wiki/Bettok_system;J-4;2408
Star;;Outer Rim Territories, Imperial Space;Velcar Sector;;Bextar system;Bextar;-113.612;514.828;;http://starwars.wikia.com/wiki/Bextar;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Imperial_Space;http://starwars.wikia.com/wiki/Velcar_sector;https://starwars.fandom.com/wiki/Bextar_system;J-4;651
Star;;Outer Rim;Sith Worlds, Esstran sector;;Bhargebba system;Bhargebba Six;638.117;523.46;;https://starwars.fandom.com/wiki/Bhargebba_Six;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Sith_Worlds, https://starwars.fandom.com/wiki/Esstran_sector/Legends;https://starwars.fandom.com/wiki/Bhargebba_Six;R-4;728
Star;;Outer Rim;Bheriz Sector;;Bheriz system;Bheriz;915.23;-49.647;;http://starwars.wikia.com/wiki/Bheriz;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Bheriz_sector;https://starwars.fandom.com/wiki/Bheriz_system;U-10;947
Star;;Outer Rim;Prefsbelt Sector;;Bid'jerma system;Bid'jerma;-110.322;413.36;;https://starwars.fandom.com/wiki/Bid%27jerma;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Prefsbelt_sector;https://starwars.fandom.com/wiki/Bid%27jerma_system;J-5;2413
Star;;Outer Rim;Corporate Sector;;Biewa system;Biewa;728.537;586.387;;http://starwars.wikia.com/wiki/Biewa;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Biewa_system;S-4;553
Star;;Outer Rim;Cassander sector, Tadrin sector;;Biitu system;Biitu;-43.027;456.137;;http://starwars.wikia.com/wiki/Biitu;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Cassander_sector/Legends, https://starwars.fandom.com/wiki/Tadrin_sector;https://starwars.fandom.com/wiki/Biitu_system;K-5;821
Star;;Outer Rim;Dalonbian Sector;;Birgis system;Birgis;182.538;649.997;;http://starwars.wikia.com/wiki/Birgis;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Dalonbian_sector;https://starwars.fandom.com/wiki/Birgis_system;M-3;649
Star;;Outer Rim Territories, New Territories;Clacis Sector;;Bisellia system;Bisellia;-86.801;543.897;;https://starwars.fandom.com/wiki/Bisellia_system;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;http://starwars.wikia.com/wiki/Clacis_sector;https://starwars.fandom.com/wiki/Bisellia_system;K-4;666
Star;;Outer Rim;Mayagil Sector;;Bith system;Bith;156.9;-876.797;;http://starwars.wikia.com/wiki/Bith_(planet);http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Mayagil_sector;https://starwars.fandom.com/wiki/Bith_system;M-18;435
Star;X;Outer Rim;Kriz Sector;;Black Hole of Quintas;;-115.074;-913.266;;http://starwars.wikia.com/wiki/Black_Hole_of_Quintas;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kriz_sector;;J-19;329
Star;F9 V;Outer Rim;Braxant Sector;;Bnar system;Bnar VII;-57.552;630.668;;https://starwars.fandom.com/wiki/Bnar_VII;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Braxant_sector;https://starwars.fandom.com/wiki/Bnar_system;K-3;682
Star;M3 III //  red giant;Outer Rim;Corporate Sector;Bonadan;Bonadan system;Bonadan;739.782;601.747;;http://starwars.wikia.com/wiki/Bonadan;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Bonadan_system;S-3;531
Star;;Outer Rim;Oricho Sector;;Borgo Prime system;Borgo Prime;172.957;373.137;;http://starwars.wikia.com/wiki/Borgo_Prime;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Oricho_sector;https://starwars.fandom.com/wiki/Borgo_Prime_system;M-6;977
Star;;Outer Rim;Tunka Sector;;Borlov system;Borlov;-195.171;-914.914;;https://starwars.fandom.com/wiki/Borlov;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tunka_sector;https://starwars.fandom.com/wiki/Borlov_system;J-19;2437
Star;;Outer Rim;Prefsbelt Sector;;Borosk system;Borosk;-94.266;456.458;;http://starwars.wikia.com/wiki/Borosk;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Prefsbelt_sector;https://starwars.fandom.com/wiki/Borosk_system;K-5;691
Star;;Outer Rim;Brema sector, Reithcas sector;;Bortras system;Bortras;144.33;-809.235;;http://starwars.wikia.com/wiki/Bortras;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Brema_sector, https://starwars.fandom.com/wiki/Reithcas_sector;https://starwars.fandom.com/wiki/Bortras_system;M-18;365
Star;;Outer Rim;Bosph Sector;;Bosph system;Bosph;519.488;649.79;;http://starwars.wikia.com/wiki/Bosph;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Bosph_sector;https://starwars.fandom.com/wiki/Bosph_system;Q-3;644
Star;"""K4 V"" // orange sun";Outer Rim Territories, Stygian Caldera;Sith Worlds, Esstran sector;Bosthirda's sun;Bosthirda system;Bosthirda;624.792;477.327;;http://starwars.wikia.com/wiki/Bosthirda;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Stygian_Caldera;https://starwars.fandom.com/wiki/Sith_Worlds, https://starwars.fandom.com/wiki/Esstran_sector/Legends;https://starwars.fandom.com/wiki/Bosthirda_system;R-5;733
Star;;Outer Rim;Belsmuth Sector;;Botajef system/Legends;Botajef;344.777;351.48;;http://starwars.wikia.com/wiki/Botajef;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Belsmuth_sector;https://starwars.fandom.com/wiki/Botajef_system/Legends;O-6;993
Star;// Yellow-white;Outer Rim;Sluis Sector;Bpfassh;Bpfassh system;Bpfassh;138.399;-925.996;;http://starwars.wikia.com/wiki/Bpfassh;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Sluis_sector;https://starwars.fandom.com/wiki/Bpfassh_system;M-19;2097
Star;;Outer Rim;Bri'ahl Sector;;Bri'ahl system;Bri'ahl;-244.064;-773.784;;https://starwars.fandom.com/wiki/Bri%27ahl;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Bri'ahl_sector;https://starwars.fandom.com/wiki/Bri%27ahl_system;I-17;2456
Star;;Outer Rim;Tion Hegemony;;Brigia system;Brigia;811.041;342.91;;http://starwars.wikia.com/wiki/Brigia;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tion_Hegemony;https://starwars.fandom.com/wiki/Brigia_system;T-6;782
Star;;Outer Rim;Perinn Sector;;Brodo Asogi system;Brodo Asogi;-174.149;526.54;;http://starwars.wikia.com/wiki/Brodo_Asogi;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Perinn_sector;https://starwars.fandom.com/wiki/Brodo_Asogi_system;J-4;663
Star;;Outer Rim;Gordian Reach;;Bronsoon system;Bronsoon;497.262;365.026;;http://starwars.wikia.com/wiki/Bronsoon;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Bronsoon_system;P-6;599
Star;;Outer Rim;Calamari Sector;;Buchich system;Buchich;951.386;325.544;;http://starwars.wikia.com/wiki/Buchich;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calamari_sector;https://starwars.fandom.com/wiki/Buchich_system;U-6;871
Star;;Outer Rim;Meridian Sector;;Budpock system;Budpock;654.77;293.325;;http://starwars.wikia.com/wiki/Budpock;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Meridian_sector;https://starwars.fandom.com/wiki/Budpock_system;R-7;811
Star;;Outer Rim;Pacanth Reach;;Bunduki system;Bunduki;-375.012;-630.344;;http://starwars.wikia.com/wiki/Bunduki;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Pacanth_Reach;https://starwars.fandom.com/wiki/Bunduki_system;H-16;313
Star;;Outer Rim;Anoat Sector;;Burnin Konn system;Burnin Konn;-81.706;-858.899;;http://starwars.wikia.com/wiki/Burnin_Konn;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Burnin_Konn_system;K-18;418
Star;;Outer Rim Territories, The Slice;Ash Worlds;Byss, Abyss;Byss and Abyss system/Abyss system;Byss;788.724;283.301;;https://starwars.fandom.com/wiki/Byss_(Outer_Rim_Territories);https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;https://starwars.fandom.com/wiki/Ash_Worlds;https://starwars.fandom.com/wiki/Burnin_Konn_system/Legends;S-7;2468
Star;;Outer Rim;Arkanis Sector;;C-Foroon system;C-Foroon;658.905;-653.485;;http://starwars.wikia.com/wiki/C-Foroon;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/C-Foroon_system;R-16;487
Star;;Outer Rim;Stensen Sector;;Caaraz system;Caaraz;-304.847;-706.987;;https://starwars.fandom.com/wiki/Caaraz;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Stensen_sector;https://starwars.fandom.com/wiki/Caaraz_system;H-17;2470
Star;;Outer Rim;Cademimu Sector;;Cademimu system;Cademimu V;133.315;371.712;;https://starwars.fandom.com/wiki/Cademimu_V;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Cademimu_sector;https://starwars.fandom.com/wiki/Cademimu_system;M-6;851
Star;;Outer Rim Territories, Greater Tion, Tion Cluster;Allied Tion Sector;;Cadinth system;Cadinth;728.557;360.64;;http://starwars.wikia.com/wiki/Cadinth;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Allied_Tion_sector;https://starwars.fandom.com/wiki/Cadinth_system;S-6;795
Star;;Outer Rim Territories, The Slice;The Centrality;;Cadma system;Cadma;881.597;135.477;;https://starwars.fandom.com/wiki/Cadma_system;https://starwars.fandom.com/wiki/Outer_Rim_Territories;https://starwars.fandom.com/wiki/Centrality;https://starwars.fandom.com/wiki/Cadma_system;T-8;904
Star;;Outer Rim;Aparo sector, Catarlo sector;;Cadomai system;Cadomai Prime;668.17;612.862;;https://starwars.fandom.com/wiki/Cadomai_Prime;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Aparo_sector/Legends, https://starwars.fandom.com/wiki/Catarlo_sector;https://starwars.fandom.com/wiki/Cadomai_system;R-3;571
Star;;Outer Rim Territories, Greater Tion, Tion Cluster;Tion Hegemony;;Caluula system;Caluula;814.008;331.357;;http://starwars.wikia.com/wiki/Caluula;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Tion, https://starwars.fandom.com/wiki/Tion_Cluster/Legends;http://starwars.wikia.com/wiki/Tion_Hegemony;https://starwars.fandom.com/wiki/Caluula_system;T-6;780
Star;;Outer Rim;Morshdine Sector;;Camden system;Camden;358.436;465.839;;http://starwars.wikia.com/wiki/Camden;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Morshdine_sector;https://starwars.fandom.com/wiki/Camden_system;O-5;765
Star;G9.9 V;Outer Rim;Corporate Sector;;Cantonica system;Cantonica;737.407;585.696;;http://starwars.wikia.com/wiki/Cantonica;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Cantonica_system;S-4;2122
Star;;Outer Rim;Perinn Sector;;Cantras Gola system;Cantras Gola;-153.829;505.938;;http://starwars.wikia.com/wiki/Cantras_Gola;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Perinn_sector;https://starwars.fandom.com/wiki/Cantras_Gola_system;J-4;664
Star;;Outer Rim;Saijo Sector;;Cantros system;Cantros 7;-151.033;-1066.464;;https://starwars.fandom.com/wiki/Cantros_7;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Saijo_sector;https://starwars.fandom.com/wiki/Cantros_system;J-20;318
